benchmark,split,condition,name,target,config,method,thresholds,count,accuracy,dense_accuracy,delta,paired_ci95,matching_tokens,compared_tokens,token_agreement,sequence_exact_match,relative_accuracy,length_terminated,empty_outputs,overall_eligible,overall_skipped,overall_softmax_skipped,overall_pv_omitted,overall_compensated,overall_mass_sum,overall_rows,overall_error_sq,overall_dense_sq,overall_denominator_mass_sum,overall_same_budget_best_mass_sum,overall_wrongly_replaced_vs_mass,overall_unnecessarily_retained_vs_mass,overall_physical_sparsity,overall_pv_omission,overall_mass,overall_denominator_mass,overall_relative_error,overall_rescued_rows,overall_prefix_eligible,overall_prefix_skipped,overall_prefix_replaced,overall_canvas_eligible,overall_canvas_skipped,overall_canvas_replaced,overall_boundary_eligible,overall_boundary_skipped,overall_boundary_replaced,overall_softmax_sparsity,overall_compensation_fraction,overall_mass_selection_gap,overall_wrongly_replaced_fraction,overall_rescued_row_rate,overall_prefix_sparsity,overall_canvas_sparsity,overall_boundary_sparsity,global_eligible,global_skipped,global_softmax_skipped,global_pv_omitted,global_compensated,global_mass_sum,global_rows,global_error_sq,global_dense_sq,global_denominator_mass_sum,global_same_budget_best_mass_sum,global_wrongly_replaced_vs_mass,global_unnecessarily_retained_vs_mass,global_physical_sparsity,global_pv_omission,global_mass,global_denominator_mass,global_relative_error,global_rescued_rows,global_prefix_eligible,global_prefix_skipped,global_prefix_replaced,global_canvas_eligible,global_canvas_skipped,global_canvas_replaced,global_boundary_eligible,global_boundary_skipped,global_boundary_replaced,global_softmax_sparsity,global_compensation_fraction,global_mass_selection_gap,global_wrongly_replaced_fraction,global_rescued_row_rate,global_prefix_sparsity,global_canvas_sparsity,global_boundary_sparsity,local_eligible,local_skipped,local_softmax_skipped,local_pv_omitted,local_compensated,local_mass_sum,local_rows,local_error_sq,local_dense_sq,local_denominator_mass_sum,local_same_budget_best_mass_sum,local_wrongly_replaced_vs_mass,local_unnecessarily_retained_vs_mass,local_physical_sparsity,local_pv_omission,local_mass,local_denominator_mass,local_relative_error,local_rescued_rows,local_prefix_eligible,local_prefix_skipped,local_prefix_replaced,local_canvas_eligible,local_canvas_skipped,local_canvas_replaced,local_boundary_eligible,local_boundary_skipped,local_boundary_replaced,local_softmax_sparsity,local_compensation_fraction,local_mass_selection_gap,local_wrongly_replaced_fraction,local_rescued_row_rate,local_prefix_sparsity,local_canvas_sparsity,local_boundary_sparsity,overall_mass_sample_p10_p50_p90,overall_relative_error_sample_p10_p50_p90,overall_physical_sparsity_sample_p10_p50_p90,global_mass_sample_p10_p50_p90,global_relative_error_sample_p10_p50_p90,global_physical_sparsity_sample_p10_p50_p90,local_mass_sample_p10_p50_p90,local_relative_error_sample_p10_p50_p90,local_physical_sparsity_sample_p10_p50_p90,equal_task_macro,dense_equal_task_macro,correct,unparsed_answers
aime26,full,jl_gaussian_r32_s50,jl_gaussian_r32,0.5,"{""family"": ""gaussian"", ""rank"": 32}",centered,"{""global"": {""log_threshold"": -1.2361350059509277}, ""local"": {""log_threshold"": -0.7595282196998596}}",30,0.5,0.5666666666666667,-0.06666666666666667,"(-0.26666666666666666, 0.1)",2215,42619,0.05197212510851967,0.0,0.8823529411764706,5,0,52427680.0,26560963.0,0.0,26560963.0,0.0,306281654.41013724,417792000.0,2832912878.308681,44366041959.71295,306281654.41013724,367617185.39846087,8333027.0,8333027.0,0.5066209872342243,0.5066209872342243,0.7330960248404403,0.7330960248404403,0.2526918683730712,0.0,36107680.0,19796665.0,19796665.0,13056000.0,5691638.0,5691638.0,3264000.0,1072660.0,1072660.0,0.0,0.0,0.14680877323721764,0.15894327195099994,0.0,0.5482674323024908,0.4359404105392157,0.32863357843137253,10355680.0,5247191.0,0.0,5247191.0,0.0,55344222.8369689,69632000.0,377533260.1609279,12657975014.998535,55344222.8369689,59867537.43347788,1213015.0,1213015.0,0.5066969045007185,0.5066969045007185,0.7948101855033447,0.7948101855033447,0.1727012544430292,0.0,7635680.0,4211594.0,4211594.0,2176000.0,892993.0,892993.0,544000.0,142604.0,142604.0,0.0,0.0,0.06496028545078383,0.11713523399718802,0.0,0.5515676403411353,0.4103828125,0.2621397058823529,42072000.0,21313772.0,0.0,21313772.0,0.0,250937431.57316834,348160000.0,2455379618.147753,31708066944.714417,250937431.57316834,307749647.964983,7120012.0,7120012.0,0.5066023008176459,0.5066023008176459,0.7207531927078594,0.7207531927078594,0.27827515929128877,0.0,28472000.0,15585071.0,15585071.0,10880000.0,4798645.0,4798645.0,2720000.0,930056.0,930056.0,0.0,0.0,0.1631784707945044,0.16923397984407682,0.0,0.5473823756673223,0.44105193014705885,0.34193235294117647,"[0.703512149611914, 0.7534073742576709, 0.8067245815443218]","[0.20341303336879113, 0.24234262382065969, 0.27380475947723565]","[0.45942781294899426, 0.49858917547626846, 0.5241532290650297]","[0.7448011674369036, 0.8368713100130124, 0.8832270336378858]","[0.12833756622332873, 0.15268586457911643, 0.19755595604734755]","[0.3592863587622549, 0.44762948174644035, 0.5465426971567728]","[0.6958763498048978, 0.7376130506110287, 0.7901005073330181]","[0.2264088514536031, 0.26865042285881036, 0.2976278348299912]","[0.4810716217771639, 0.5040859213124838, 0.5214389088473798]",0.5,0.5666666666666667,15.0,0
aime26,full,jl_gaussian_r4_s50,jl_gaussian_r4,0.5,"{""family"": ""gaussian"", ""rank"": 4}",centered,"{""global"": {""log_threshold"": -1.2361350059509277}, ""local"": {""log_threshold"": -0.7595282196998596}}",30,0.43333333333333335,0.5666666666666667,-0.13333333333333333,"(-0.3, 0.0)",1983,44373,0.04468933811101346,0.0,0.7647058823529412,6,0,58406800.0,29797134.0,0.0,29797134.0,0.0,336697688.95300555,466206720.0,3667697215.7523313,49515154867.14929,336697688.95300555,407097318.4090462,9390868.0,9390868.0,0.5101654944287309,0.5101654944287309,0.7222068548325634,0.7222068548325634,0.2721621123101969,0.0,40195600.0,22091912.0,22091912.0,14568960.0,6467827.0,6467827.0,3642240.0,1237395.0,1237395.0,0.0,0.0,0.1510051795393267,0.16078381284371,0.0,0.5496102060922091,0.4439456900149359,0.3397346138639958,11414400.0,5734054.0,0.0,5734054.0,0.0,61722314.27702117,77701120.0,462270179.74064076,14125999890.692383,61722314.27702117,66929200.9459219,1338383.0,1338383.0,0.5023526422764227,0.5023526422764227,0.794355528942455,0.794355528942455,0.18089990554440308,0.0,8379200.0,4574888.0,4574888.0,2428160.0,997328.0,997328.0,607040.0,161838.0,161838.0,0.0,0.0,0.06701173250656783,0.11725390734510793,0.0,0.5459814779453885,0.4107340537691091,0.2666018713758566,46992400.0,24063080.0,0.0,24063080.0,0.0,274975374.6759844,388505600.0,3205427036.01169,35389154976.45691,274975374.6759844,340168117.4631243,8052485.0,8052485.0,0.5120632272452567,0.5120632272452567,0.7077771200105851,0.7077771200105851,0.30095935779949207,0.0,31816400.0,17517024.0,17517024.0,12140800.0,5470499.0,5470499.0,3035200.0,1075557.0,1075557.0,0.0,0.0,0.1678038689458785,0.1713571769052017,0.0,0.5505658716888145,0.4505880172641012,0.3543611623616236,"[0.7014771646375012, 0.7304653411793736, 0.7859162830261106]","[0.2326602618724332, 0.2638550851171334, 0.28738408534576515]","[0.4688049234605036, 0.5065006996476407, 0.5270521153035509]","[0.7576287319692966, 0.812618492522089, 0.871904102494087]","[0.1433039056666781, 0.16932304935644285, 0.19598450470486142]","[0.34825254768885966, 0.475308396639549, 0.5473696933859928]","[0.6875122467356735, 0.7146659913387785, 0.7687187191325154]","[0.2601560270955233, 0.296003692771052, 0.31651757632398203]","[0.4929153986148324, 0.5086843772233777, 0.5221766287305007]",0.43333333333333335,0.5666666666666667,13.0,0
aime26,full,jl_gaussian_r8_s50,jl_gaussian_r8,0.5,"{""family"": ""gaussian"", ""rank"": 8}",centered,"{""global"": {""log_threshold"": -1.268207311630249}, ""local"": {""log_threshold"": -0.7595282196998596}}",30,0.5,0.5666666666666667,-0.06666666666666667,"(-0.2, 0.06666666666666667)",1950,45055,0.043280435023859726,0.0,0.8823529411764706,6,0,63563760.0,32278318.0,0.0,32278318.0,0.0,358381214.4730839,495329280.0,3730177731.255932,52565226636.99039,358381214.4730839,434402396.0767746,10320960.0,10320960.0,0.5078100792023631,0.5078100792023631,0.7235211584364323,0.7235211584364323,0.26638851197510466,0.0,44214960.0,24143003.0,24143003.0,15479040.0,6792280.0,6792280.0,3869760.0,1343035.0,1343035.0,0.0,0.0,0.1534760505247957,0.16237176655377214,0.0,0.5460369748157637,0.4388049904903663,0.3470589907384437,12693760.0,6260911.0,0.0,6260911.0,0.0,65909037.236866,82554880.0,434818848.06974256,14878847014.903076,65909037.236866,71243267.46663952,1530239.0,1530239.0,0.49322745979126753,0.49322745979126753,0.7983663380876576,0.7983663380876576,0.1709501717279341,0.0,9468960.0,5039615.0,5039615.0,2579840.0,1044058.0,1044058.0,644960.0,177238.0,177238.0,0.0,0.0,0.06461435386707026,0.12055049094988404,0.0,0.5322247638600226,0.4046987410071942,0.2748046390473828,50870000.0,26017407.0,0.0,26017407.0,0.0,292472177.2362179,412774400.0,3295358883.186189,37686379622.08731,292472177.2362179,363159128.6101351,8790721.0,8790721.0,0.5114489286416355,0.5114489286416355,0.7085521225061872,0.7085521225061872,0.2957053282421005,0.0,34746000.0,19103388.0,19103388.0,12899200.0,5748222.0,5748222.0,3224800.0,1165797.0,1165797.0,0.0,0.0,0.1712483898563408,0.17280756831138194,0.0,0.5498010706268347,0.44562624038700077,0.3615098610766559,"[0.6986851853498824, 0.7369261918979247, 0.7847237558074177]","[0.2207650859152988, 0.2614948694046024, 0.28035806702726934]","[0.46503095462922495, 0.5033190370686762, 0.5181003361933515]","[0.7625070729468034, 0.8203024954879847, 0.8796761821939227]","[0.13146402240988744, 0.162218998608407, 0.1873465809615426]","[0.3509514041918391, 0.45579194157451686, 0.5309400915314655]","[0.6861243849874796, 0.7182603276118633, 0.7668513327242104]","[0.2471890479480601, 0.2912981014572619, 0.3109645051681006]","[0.4883397569319714, 0.5106235769746661, 0.523686163160757]",0.5,0.5666666666666667,15.0,0
aime26,full,mass_s50,mass,0.5,"{""method"": ""mass""}",mass,"{""global"": {""dense_unattainable"": false, ""log_threshold"": -0.045639991760253906}, ""local"": {""dense_unattainable"": false, ""log_threshold"": -0.018442153930664062}}",30,0.4666666666666667,0.5666666666666667,-0.1,"(-0.23333333333333334, 0.03333333333333333)",1950,45675,0.042692939244663386,0.0,0.823529411764706,8,0,61217520.0,31460530.0,31460530.0,31460530.0,0.0,364197209.78272533,485253120.0,4801952847.440483,52858245551.459625,364197209.78272533,419950162.7927308,8733207.0,8733207.0,0.5139138272834313,0.5139138272834313,0.7505303825408177,0.7505303825408177,0.3014064720048783,0.0,42262320.0,22362799.0,22362799.0,15164160.0,7597059.0,7597059.0,3791040.0,1500672.0,1500672.0,0.5139138272834313,0.0,0.11489457916314989,0.14265862125744394,0.0,0.5291427209864484,0.5009877896302861,0.3958470498860471,12153920.0,6433694.0,6433694.0,6433694.0,0.0,62380229.51803255,80875520.0,810388834.3598356,14687124810.74707,62380229.51803255,67502264.25660944,1289083.0,1289083.0,0.529351353308233,0.529351353308233,0.7713116344480079,0.7713116344480079,0.23489746588628152,0.0,8994720.0,5023612.0,5023612.0,2527360.0,1224156.0,1224156.0,631840.0,185926.0,185926.0,0.529351353308233,0.0,0.06333232526451625,0.10606314670493142,0.0,0.558506768415248,0.48436154722714614,0.2942612053684477,49063600.0,25026836.0,25026836.0,25026836.0,0.0,301816980.2646928,404377600.0,3991564013.0806475,38171120740.712555,301816980.2646928,352447898.53612137,7444124.0,7444124.0,0.5100896795180133,0.5100896795180133,0.7463741321593798,0.7463741321593798,0.323373251537011,0.0,33267600.0,17339187.0,17339187.0,12636800.0,6372903.0,6372903.0,3159200.0,1314746.0,1314746.0,0.5100896795180133,0.0,0.1252070299428766,0.1517239664435549,0.0,0.5212034231504526,0.5043130381109141,0.416164218789567,"[0.7253491936901474, 0.7621012699444919, 0.7923600724590114]","[0.28598604434094493, 0.29944017692949415, 0.3148442009633769]","[0.4922792108796048, 0.5082280207082546, 0.5282555751275217]","[0.7377206498049853, 0.8017568286327967, 0.8415375776868348]","[0.2069575042697941, 0.2223908452541553, 0.2522816112568881]","[0.401211972935021, 0.4889651062133308, 0.5690155467985625]","[0.7213711810421967, 0.7549528005595139, 0.7812646696745053]","[0.30748636299972626, 0.32333519000720595, 0.3354893882066853]","[0.4915964671020026, 0.51322071758039, 0.5291250451793621]",0.4666666666666667,0.5666666666666667,14.0,0
aime26,noncalibration24,blasst_aggressive_s50,blasst_aggressive,0.5,"{""method"": ""blasst""}",blasst,"{""global"": {""log_scale"": 7.779279118037186, ""source"": ""existing AIME26 refined aggressive policy"", ""source_sha256"": ""25f4b8a909373450454895db3594bdd80091ffde568115199c9c2a74095e1bd1""}, ""local"": {""log_scale"": 8.091333801578767, ""source"": ""existing AIME26 refined aggressive policy"", ""source_sha256"": ""25f4b8a909373450454895db3594bdd80091ffde568115199c9c2a74095e1bd1""}}",24,0.375,0.5833333333333334,-0.20833333333333334,"(-0.4166666666666667, 0.0)",957,36996,0.025867661368796625,0.0,0.6428571428571428,5,0,52484800.0,26949284.0,26949284.0,26949284.0,0.0,339539830.90106076,482672640.0,13285773031.454237,54621523911.19986,339539830.90106076,383265144.4182215,6365178.0,6365178.0,0.5134683565527544,0.5134683565527544,0.7034577947096002,0.7034577947096002,0.4931868724968034,0.0,33630400.0,17490864.0,17490864.0,15083520.0,7768457.0,7768457.0,3770880.0,1689963.0,1689963.0,0.5134683565527544,0.0,0.09058999805160017,0.121276598176996,0.0,0.5200908701650887,0.5150294493593007,0.4481614371181263,9997600.0,4960971.0,4960971.0,4960971.0,0.0,58040093.16692287,80445440.0,2274981466.5243845,15154566251.217773,58040093.16692287,62353579.35130882,833127.0,833127.0,0.49621619188605265,0.49621619188605265,0.7214839419974938,0.7214839419974938,0.3874513479540777,0.0,6855200.0,3447766.0,3447766.0,2513920.0,1283095.0,1283095.0,628480.0,230110.0,230110.0,0.49621619188605265,0.0,0.05362002102774197,0.08333269984796352,0.0,0.5029417084840705,0.5103961144348269,0.36613734725050917,42487200.0,21988313.0,21988313.0,21988313.0,0.0,281499737.7341379,402227200.0,11010791564.929852,39466957659.982086,281499737.7341379,320911565.06691265,5532051.0,5532051.0,0.5175279378259805,0.5175279378259805,0.6998525652520214,0.6998525652520214,0.5281927622785401,0.0,26775200.0,14043098.0,14043098.0,12569600.0,6485362.0,6485362.0,3142400.0,1459853.0,1459853.0,0.5175279378259805,0.0,0.09798399345637182,0.13020512060102807,0.0,0.5244815351519316,0.5159561163441955,0.46456625509164967,"[0.5582145786162955, 0.7136808504505516, 0.740342688923578]","[0.41522070652158416, 0.45608182445498835, 0.7000261891506898]","[0.4789760698856384, 0.5178336527006456, 0.633072193287037]","[0.5323358806292448, 0.7380187136722536, 0.7682216955694622]","[0.30324014419806145, 0.3422550951053555, 0.580314167222645]","[0.44618568308746653, 0.48935165601050545, 0.6421078307274789]","[0.564109801528023, 0.7092458577791045, 0.7352140162681635]","[0.4479656711074349, 0.4926164449935874, 0.7411927392185119]","[0.482720073858004, 0.5199854268776098, 0.6323298611111111]",0.375,0.5833333333333334,9.0,0
aime26,noncalibration24,blasst_original_s50,blasst_original,0.5,"{""method"": ""blasst""}",blasst,"{""global"": {""cap_one"": true, ""log_threshold"": 0.0, ""source"": ""exact lambda1 fallback for this attention type only"", ""unattainable"": true}, ""local"": {""cap_one"": true, ""log_threshold"": 0.0, ""source"": ""exact lambda1 fallback for this attention type only"", ""unattainable"": true}}",24,0.5416666666666666,0.5833333333333334,-0.041666666666666664,"(-0.25, 0.16666666666666666)",1996,33189,0.060140407966494926,0.0,0.9285714285714285,2,0,27923600.0,8091157.0,8091157.0,8091157.0,0.0,216030616.67647648,231260160.0,543507401.4637918,25131721190.236694,216030616.67647648,221383238.08609772,2223029.0,2223029.0,0.2897605251471873,0.2897605251471873,0.9341454086881047,0.9341454086881047,0.14705900215710838,0.0,18890000.0,5914140.0,5914140.0,7226880.0,1881080.0,1881080.0,1806720.0,295937.0,295937.0,0.2897605251471873,0.0,0.023145454061872302,0.07961111747768912,0.0,0.31308311275807305,0.26028936415161175,0.16379793216436414,5372000.0,1891367.0,1891367.0,1891367.0,0.0,34976962.062482834,38543360.0,203867821.88905978,7212581611.805664,34976962.062482834,35569026.1729126,305754.0,305754.0,0.35207874162323155,0.35207874162323155,0.9074704971876566,0.9074704971876566,0.1681237124280773,0.0,3866400.0,1511448.0,1511448.0,1204480.0,337642.0,337642.0,301120.0,42277.0,42277.0,0.35207874162323155,0.0,0.015360988518638848,0.05691623231571109,0.0,0.39091868404717567,0.280321798618491,0.1403991764080765,22551600.0,6199790.0,6199790.0,6199790.0,0.0,181053654.61399364,192716800.0,339639579.5747321,17919139578.43103,181053654.61399364,185814211.91318512,1917275.0,1917275.0,0.27491574877170577,0.27491574877170577,0.9394803909881944,0.9394803909881944,0.13767356902465927,0.0,15023600.0,4402692.0,4402692.0,6022400.0,1543438.0,1543438.0,1505600.0,253660.0,253660.0,0.27491574877170577,0.0,0.024702347170518994,0.08501724933042445,0.0,0.293051731941745,0.2562828772582359,0.16847768331562168,"[0.9308930783490043, 0.9341696814378061, 0.9421168360484814]","[0.1369084156234029, 0.146531612823926, 0.153804037581009]","[0.27710249561051004, 0.28936143671813624, 0.31813302906590973]","[0.8927625417547146, 0.9161543051195585, 0.9352391819721693]","[0.1432511006858399, 0.16413941450722, 0.17985777514617557]","[0.26838535366263444, 0.32986830048917354, 0.380764144862109]","[0.9363352220125262, 0.9396538352279, 0.9431474564436024]","[0.12478809636500746, 0.13901919323661888, 0.14939126332955407]","[0.25945353990753367, 0.2859886660916381, 0.32458109459005374]",0.5416666666666666,0.5833333333333334,13.0,0
aime26,noncalibration24,dense,dense,0.0,{},dense,,24,0.5833333333333334,0.5833333333333334,0.0,"(0.0, 0.0)",30947,30947,1.0,1.0,1.0,5,0,28505360.0,0.0,0.0,0.0,0.0,228433920.0,228433920.0,0.0,25021325301.524628,228433920.0,228433920.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19582160.0,0.0,0.0,7138560.0,0.0,0.0,1784640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5624960.0,0.0,0.0,0.0,0.0,38072320.0,38072320.0,0.0,7224038056.334473,38072320.0,38072320.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4137760.0,0.0,0.0,1189760.0,0.0,0.0,297440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22880400.0,0.0,0.0,0.0,0.0,190361600.0,190361600.0,0.0,17797287245.190155,190361600.0,190361600.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15444400.0,0.0,0.0,5948800.0,0.0,0.0,1487200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.5833333333333334,0.5833333333333334,14.0,0
aime26,noncalibration24,full_centered_s50,full_centered,0.5,"{""family"": ""identity""}",centered,"{""global"": {""log_threshold"": -1.2118581533432007}, ""local"": {""log_threshold"": -0.7402970194816589}}",24,0.5,0.5833333333333334,-0.08333333333333333,"(-0.2916666666666667, 0.16666666666666666)",1741,34441,0.05055021631195378,0.0,0.8571428571428571,5,0,46894080.0,24135932.0,0.0,24135932.0,0.0,267184273.93019527,368025600.0,2576293624.719854,39115202922.384186,267184273.93019527,322647281.31114626,7502189.0,7502189.0,0.5146903830931324,0.5146903830931324,0.7259937187255323,0.7259937187255323,0.2566403185086136,0.0,32518080.0,18062988.0,18062988.0,11500800.0,5134095.0,5134095.0,2875200.0,938849.0,938849.0,0.0,0.0,0.15070421019883123,0.15998157976443936,0.0,0.5554752310099489,0.4464119887312187,0.3265334585420145,9302080.0,4823039.0,0.0,4823039.0,0.0,48228514.96510601,61337600.0,353494755.8111863,11101177782.346436,48228514.96510601,52293710.85982847,1089318.0,1089318.0,0.518490380646049,0.518490380646049,0.7862797854025265,0.7862797854025265,0.1784460580904575,0.0,6906080.0,3882829.0,3882829.0,1916800.0,816501.0,816501.0,479200.0,123709.0,123709.0,0.0,0.0,0.06627575736126717,0.11710477656610134,0.0,0.5622334233023655,0.42597088898163604,0.25815734557595993,37592000.0,19312893.0,0.0,19312893.0,0.0,218955758.96508926,306688000.0,2222798868.9086676,28014025140.03775,218955758.96508926,270353570.4513178,6412871.0,6412871.0,0.5137500798042136,0.5137500798042136,0.7139365053901335,0.7139365053901335,0.2816840955455897,0.0,25612000.0,14180159.0,14180159.0,9584000.0,4317594.0,4317594.0,2396000.0,815140.0,815140.0,0.0,0.0,0.16758990076634406,0.17059137582464354,0.0,0.553652936123692,0.4505002086811352,0.3402086811352254,"[0.6941026007532147, 0.7401093493679425, 0.8047476991123675]","[0.19529872108007063, 0.24383037272174654, 0.2738050672884871]","[0.47342631353740455, 0.5061197582517556, 0.5321487550052622]","[0.7388712304160435, 0.8173888529644623, 0.8725498539330437]","[0.13675661906161962, 0.16161986748880086, 0.2004263790959373]","[0.37035639795207914, 0.4530087242206314, 0.5704981477068518]","[0.6859216329063379, 0.7241834274751437, 0.7916110708103887]","[0.2151697929192711, 0.2715693414023143, 0.30001707483569595]","[0.4916347638649955, 0.5099086751568467, 0.5249563078081062]",0.5,0.5833333333333334,12.0,0
aime26,noncalibration24,jl_gaussian_r16_s50,jl_gaussian_r16,0.5,"{""family"": ""gaussian"", ""rank"": 16}",centered,"{""global"": {""log_threshold"": -1.2361350059509277}, ""local"": {""log_threshold"": -0.7595282196998596}}",24,0.375,0.5833333333333334,-0.20833333333333334,"(-0.4166666666666667, 0.0)",1578,33583,0.0469880594348331,0.0,0.6428571428571428,5,0,45199600.0,23071964.0,0.0,23071964.0,0.0,257307460.6665715,355000320.0,2580887299.2670994,37703344545.96976,257307460.6665715,311191950.07673836,7281657.0,7281657.0,0.510446198638926,0.510446198638926,0.724809095007496,0.724809095007496,0.26163424146706454,0.0,31332400.0,17255715.0,17255715.0,11093760.0,4898799.0,4898799.0,2773440.0,917450.0,917450.0,0.0,0.0,0.1517871572909198,0.161100031858689,0.0,0.5507307132552884,0.44158148364485983,0.3307985750548056,9028800.0,4560302.0,0.0,4560302.0,0.0,46997922.76446962,59166720.0,317320982.6517468,10725672259.437012,46997922.76446962,50945902.06518078,1055075.0,1055075.0,0.5050839535707957,0.5050839535707957,0.7943303729608405,0.7943303729608405,0.17200344056105135,0.0,6717600.0,3667378.0,3667378.0,1848960.0,772167.0,772167.0,462240.0,120757.0,120757.0,0.0,0.0,0.06672635056854859,0.11685661438950913,0.0,0.5459357508634036,0.4176223390446521,0.26124307718933887,36170800.0,18511662.0,0.0,18511662.0,0.0,210309537.90210187,295833600.0,2263566316.6153526,26977672286.532745,210309537.90210187,260246048.01155758,6226582.0,6226582.0,0.5117846992601767,0.5117846992601767,0.7109048394168271,0.7109048394168271,0.2896639002120225,0.0,24614800.0,13588337.0,13588337.0,9244800.0,4126632.0,4126632.0,2311200.0,796693.0,796693.0,0.0,0.0,0.16879931863539405,0.17214388401694183,0.0,0.552039301558412,0.44637331256490137,0.3447096746278989,"[0.6914823676591298, 0.7420573574267846, 0.7997199202229875]","[0.2064935504667931, 0.2508768617188513, 0.2828537537334046]","[0.463467546946614, 0.5024387237065888, 0.5219134965955715]","[0.7497540088524692, 0.8389882637894307, 0.8853682890827277]","[0.12724422011056108, 0.15106425441884042, 0.19496912345027723]","[0.34034043006489484, 0.44278536099573623, 0.5445133290727581]","[0.6812975677442605, 0.7242816721322007, 0.7820348750365315]","[0.23294706791108735, 0.28083682282951866, 0.31050271996145673]","[0.48567213717221513, 0.508311465484363, 0.5243168334300629]",0.375,0.5833333333333334,9.0,0
aime26,noncalibration24,jl_gaussian_r1_s50,jl_gaussian_r1,0.5,"{""family"": ""gaussian"", ""rank"": 1}",centered,"{""global"": {""log_threshold"": -1.2361350059509277}, ""local"": {""log_threshold"": -0.8611931800842285}}",24,0.5,0.5833333333333334,-0.08333333333333333,"(-0.2916666666666667, 0.125)",1316,34821,0.03779328566095173,0.0,0.8571428571428571,5,0,55237520.0,27709606.0,0.0,27709606.0,0.0,317465247.22676086,434626560.0,4602728353.607853,45501371992.55148,317465247.22676086,381767385.62705326,8780006.0,8780006.0,0.5016446429890408,0.5016446429890408,0.7304322295139093,0.7304322295139093,0.3180500191701677,0.0,38259920.0,20623798.0,20623798.0,13582080.0,5904817.0,5904817.0,3395520.0,1180991.0,1180991.0,0.0,0.0,0.14794801863993862,0.15895003975558641,0.0,0.53904446219438,0.4347505683960041,0.34780858307416834,10977920.0,5729879.0,0.0,5729879.0,0.0,56599294.89409065,72437760.0,538927797.9933249,13007400891.782227,56599294.89409065,61779462.28598595,1275348.0,1275348.0,0.5219457784352591,0.5219457784352591,0.7813507056829291,0.7813507056829291,0.20354949526734373,0.0,8148320.0,4648604.0,4648604.0,2263680.0,945433.0,945433.0,565920.0,135842.0,135842.0,0.0,0.0,0.0715119765146699,0.11617392001399172,0.0,0.5704984585779646,0.41765311351427764,0.24003746112524738,44259600.0,21979727.0,0.0,21979727.0,0.0,260865952.3326702,362188800.0,4063800555.6145287,32493971100.769257,260865952.3326702,319987923.3410673,7504658.0,7504658.0,0.49660925539318024,0.49660925539318024,0.7202485342801054,0.7202485342801054,0.3536427814855277,0.0,30111600.0,15975194.0,15975194.0,11318400.0,4959384.0,4959384.0,2829600.0,1045149.0,1045149.0,0.0,0.0,0.16323522706499236,0.1695600050610489,0.0,0.5305328843369332,0.43817005937234943,0.3693628074639525,"[0.7065573600563426, 0.7392233219613552, 0.7828380293001574]","[0.2790190999721149, 0.31176251479835804, 0.33176033432008745]","[0.4756526449641117, 0.4927219354290181, 0.5106541923281064]","[0.7471074521159085, 0.8050044318543392, 0.8543720328132465]","[0.16824558129942513, 0.19233406820300603, 0.2197935790272671]","[0.3700963672393612, 0.4778218239359959, 0.5716999082398797]","[0.6979001877784584, 0.7285026978429479, 0.7687541512820996]","[0.31192599727982107, 0.3489009421545948, 0.36912510092387785]","[0.4857443088263739, 0.4962375641587041, 0.5031016888696136]",0.5,0.5833333333333334,12.0,0
