benchmark,sub_domain,condition,count,accuracy,dense_accuracy,delta,paired_ci95,matching_tokens,compared_tokens,token_agreement,sequence_exact_match,relative_accuracy,length_terminated,empty_outputs,overall_eligible,overall_skipped,overall_softmax_skipped,overall_pv_omitted,overall_compensated,overall_mass_sum,overall_rows,overall_error_sq,overall_dense_sq,overall_denominator_mass_sum,overall_same_budget_best_mass_sum,overall_wrongly_replaced_vs_mass,overall_unnecessarily_retained_vs_mass,overall_physical_sparsity,overall_pv_omission,overall_mass,overall_denominator_mass,overall_relative_error,overall_rescued_rows,overall_prefix_eligible,overall_prefix_skipped,overall_prefix_replaced,overall_canvas_eligible,overall_canvas_skipped,overall_canvas_replaced,overall_boundary_eligible,overall_boundary_skipped,overall_boundary_replaced,overall_softmax_sparsity,overall_compensation_fraction,overall_mass_selection_gap,overall_wrongly_replaced_fraction,overall_rescued_row_rate,overall_prefix_sparsity,overall_canvas_sparsity,overall_boundary_sparsity,global_eligible,global_skipped,global_softmax_skipped,global_pv_omitted,global_compensated,global_mass_sum,global_rows,global_error_sq,global_dense_sq,global_denominator_mass_sum,global_same_budget_best_mass_sum,global_wrongly_replaced_vs_mass,global_unnecessarily_retained_vs_mass,global_physical_sparsity,global_pv_omission,global_mass,global_denominator_mass,global_relative_error,global_rescued_rows,global_prefix_eligible,global_prefix_skipped,global_prefix_replaced,global_canvas_eligible,global_canvas_skipped,global_canvas_replaced,global_boundary_eligible,global_boundary_skipped,global_boundary_replaced,global_softmax_sparsity,global_compensation_fraction,global_mass_selection_gap,global_wrongly_replaced_fraction,global_rescued_row_rate,global_prefix_sparsity,global_canvas_sparsity,global_boundary_sparsity,local_eligible,local_skipped,local_softmax_skipped,local_pv_omitted,local_compensated,local_mass_sum,local_rows,local_error_sq,local_dense_sq,local_denominator_mass_sum,local_same_budget_best_mass_sum,local_wrongly_replaced_vs_mass,local_unnecessarily_retained_vs_mass,local_physical_sparsity,local_pv_omission,local_mass,local_denominator_mass,local_relative_error,local_rescued_rows,local_prefix_eligible,local_prefix_skipped,local_prefix_replaced,local_canvas_eligible,local_canvas_skipped,local_canvas_replaced,local_boundary_eligible,local_boundary_skipped,local_boundary_replaced,local_softmax_sparsity,local_compensation_fraction,local_mass_selection_gap,local_wrongly_replaced_fraction,local_rescued_row_rate,local_prefix_sparsity,local_canvas_sparsity,local_boundary_sparsity,overall_mass_sample_p10_p50_p90,overall_relative_error_sample_p10_p50_p90,overall_physical_sparsity_sample_p10_p50_p90,global_mass_sample_p10_p50_p90,global_relative_error_sample_p10_p50_p90,global_physical_sparsity_sample_p10_p50_p90,local_mass_sample_p10_p50_p90,local_relative_error_sample_p10_p50_p90,local_physical_sparsity_sample_p10_p50_p90,equal_task_macro,dense_equal_task_macro,correct,unparsed_answers
longbench_v2,Governmental,jl_gaussian_r1_s50,9,0.2222222222222222,0.3333333333333333,-0.1111111111111111,"(-0.3333333333333333, 0.0)",299,6228,0.04800899165061015,0.0,0.6666666666666666,0,0,88685120.0,43156398.0,0.0,43156398.0,0.0,75876247.75275691,110714880.0,1512424185.9924464,10948130103.10733,75876247.75275691,99177110.60832405,11230607.0,11230607.0,0.48662501668825614,0.48662501668825614,0.6853301719945585,0.6853301719945585,0.37167797988422985,0.0,84360320.0,41365770.0,41365770.0,3459840.0,1372390.0,1372390.0,864960.0,418238.0,418238.0,0.0,0.0,0.21045827675166284,0.12663462596656574,0.0,0.4903462907679819,0.3966628514613392,0.4835344987051424,74989920.0,36024944.0,0.0,36024944.0,0.0,16896031.41570282,18452480.0,23465285.986066874,2927878241.276367,16896031.41570282,17320832.499847412,8395778.0,8395778.0,0.4803971520439014,0.4803971520439014,0.9156509810986284,0.9156509810986284,0.08952336945959809,0.0,74269120.0,35943993.0,35943993.0,576640.0,80716.0,80716.0,144160.0,235.0,235.0,0.0,0.0,0.02302135453579098,0.11195875392319395,0.0,0.48396955558380117,0.1399764150943396,0.0016301331853496115,13695200.0,7131454.0,0.0,7131454.0,0.0,58980216.337054096,92262400.0,1488958900.0063796,8020251861.830963,58980216.337054096,81856278.10847664,2834829.0,2834829.0,0.5207265319235936,0.5207265319235936,0.6392660101737446,0.6392660101737446,0.43087108629269105,0.0,10091200.0,5421777.0,5421777.0,2883200.0,1291674.0,1291674.0,720800.0,418003.0,418003.0,0.0,0.0,0.24794566119483716,0.20699434838483557,0.0,0.5372777271285872,0.4480001387347392,0.579915371809101,"[0.6704572932974597, 0.6939868746437492, 0.7051292451265369]","[0.36139219958652147, 0.36742595586025084, 0.38492224594619084]","[0.4519099550684089, 0.47455132447922727, 0.5523989541645903]","[0.9067288006770396, 0.91645681389362, 0.9248101989270403]","[0.08183092248771709, 0.09055252236894601, 0.09453694737056441]","[0.43973922563732865, 0.46545472342695854, 0.5589948565113317]","[0.6224492440903973, 0.6488142886775192, 0.6619753122127797]","[0.41869117308538595, 0.4274545017940013, 0.44693320422107496]","[0.5080485274190261, 0.5215544675642595, 0.5251355584788883]",0.2,0.325,2.0,0
longbench_v2,Governmental,jl_gaussian_r2_s50,9,0.4444444444444444,0.3333333333333333,0.1111111111111111,"(0.0, 0.3333333333333333)",243,5771,0.04210708715993762,0.0,1.3333333333333333,0,0,83912320.0,40858060.0,0.0,40858060.0,0.0,72692692.68447584,104939520.0,1099753626.9643927,10467168398.39804,72692692.68447584,94651632.27451515,10977977.0,10977977.0,0.48691372137011585,0.48691372137011585,0.6927103600671686,0.6927103600671686,0.3241403493397402,0.0,79813120.0,39194193.0,39194193.0,3279360.0,1282182.0,1282182.0,819840.0,381685.0,381685.0,0.0,0.0,0.20925328789420147,0.13082676059963544,0.0,0.49107456267841676,0.3909854361826698,0.4655603532396565,70931520.0,34163063.0,0.0,34163063.0,0.0,15932269.173233032,17489920.0,25704658.198910095,2793276244.955078,15932269.173233032,16370573.941772461,8300221.0,8300221.0,0.48163444121879806,0.48163444121879806,0.9109400828153035,0.9109400828153035,0.09592879135796611,0.0,70248320.0,34090762.0,34090762.0,546560.0,71926.0,71926.0,136640.0,375.0,375.0,0.0,0.0,0.02506042157650971,0.11701738521887026,0.0,0.4852893563860317,0.13159762880562062,0.0027444379391100703,12980800.0,6694997.0,0.0,6694997.0,0.0,56760423.51124281,87449600.0,1074048968.7654824,7673892153.442963,56760423.51124281,78281058.33274269,2677756.0,2677756.0,0.515761509306052,0.515761509306052,0.6490644155175416,0.6490644155175416,0.37411420238328114,0.0,9564800.0,5103431.0,5103431.0,2732800.0,1210256.0,1210256.0,683200.0,381310.0,381310.0,0.0,0.0,0.24609186115773982,0.20628589917416493,0.0,0.5335637964202075,0.4428629976580796,0.5581235362997659,"[0.6809843510513451, 0.6939616848609403, 0.7106096064845246]","[0.312804572793702, 0.32022790500797815, 0.3321070530820645]","[0.4423863493755791, 0.4934898386604789, 0.548535889993053]","[0.8967938709477049, 0.9131581560302301, 0.9170203525357532]","[0.08918989951128051, 0.09734132863809246, 0.10117210519077625]","[0.4307228793966581, 0.4874482379989438, 0.5565142258517455]","[0.6344950561057197, 0.6531316639773853, 0.6707531829934991]","[0.36044276610605636, 0.37119391091924986, 0.3853213420531292]","[0.5021589655577069, 0.5162559422750425, 0.5266443275414487]",0.45,0.325,4.0,0
longbench_v2,Governmental,jl_gaussian_r32_s50,9,0.5555555555555556,0.3333333333333333,0.2222222222222222,"(0.0, 0.5555555555555556)",269,5885,0.04570943075615973,0.0,1.6666666666666667,0,0,79120320.0,37606434.0,0.0,37606434.0,0.0,70512418.54507813,98918400.0,799340553.9536027,9888423216.327972,70512418.54507813,90025696.58975792,10058107.0,10058107.0,0.47530689966875767,0.47530689966875767,0.7128342001597087,0.7128342001597087,0.2843167203234103,0.0,75256320.0,36105366.0,36105366.0,3091200.0,1145208.0,1145208.0,772800.0,355860.0,355860.0,0.0,0.0,0.19726641398041003,0.12712419514986795,0.0,0.47976523433513624,0.37047360248447203,0.46048136645962734,66884320.0,31453909.0,0.0,31453909.0,0.0,15097084.087005615,16486400.0,21338413.077367067,2630417072.821289,15097084.087005615,15469139.59185791,7526458.0,7526458.0,0.4702732867733424,0.4702732867733424,0.9157295763177902,0.9157295763177902,0.09006763345539807,0.0,66240320.0,31388717.0,31388717.0,515200.0,65049.0,65049.0,128800.0,143.0,143.0,0.0,0.0,0.022567419500454614,0.1125294837414808,0.0,0.4738611920956904,0.1262597049689441,0.001110248447204969,12236000.0,6152525.0,0.0,6152525.0,0.0,55415334.45807251,82432000.0,778002140.8762356,7258006143.506683,55415334.45807251,74556556.99790001,2531649.0,2531649.0,0.5028215920235372,0.5028215920235372,0.6722551249280924,0.6722551249280924,0.3274023032367959,0.0,9016000.0,4716649.0,4716649.0,2576000.0,1080159.0,1080159.0,644000.0,355717.0,355717.0,0.0,0.0,0.2322062128764011,0.20690168355671787,0.0,0.5231420807453416,0.41931638198757765,0.5523555900621118,"[0.6920331720537443, 0.7225097937253978, 0.736937315824891]","[0.2702989562619655, 0.27945214129107, 0.29866685486338723]","[0.43856257293551737, 0.48292482599210473, 0.5382082940069978]","[0.907249831642616, 0.9163236187651144, 0.9232953202276076]","[0.08112937444798787, 0.09304532523706509, 0.09667033950000041]","[0.42501612070238554, 0.4801016620243313, 0.5459794700324173]","[0.6470815363025271, 0.682445024467239, 0.7014468530314917]","[0.30954881018448527, 0.324605619535869, 0.3461210241342344]","[0.4888433917950527, 0.4989423076923077, 0.510720887069225]",0.575,0.325,5.0,1
longbench_v2,Governmental,jl_gaussian_r8_s50,9,0.5555555555555556,0.3333333333333333,0.2222222222222222,"(0.0, 0.5555555555555556)",336,5770,0.058232235701906415,0.0,1.6666666666666667,0,0,84955200.0,40032527.0,0.0,40032527.0,0.0,75813815.06102316,106291200.0,907045375.7273014,10555442676.978363,75813815.06102316,96678493.07512474,10731956.0,10731956.0,0.4712192661543967,0.4712192661543967,0.7132652097353606,0.7132652097353606,0.29314080827100325,0.0,80803200.0,38445196.0,38445196.0,3321600.0,1229150.0,1229150.0,830400.0,358181.0,358181.0,0.0,0.0,0.19629732295901806,0.1263248865284291,0.0,0.4757880380975011,0.3700475674373796,0.4313355009633911,71807200.0,33428743.0,0.0,33428743.0,0.0,16219966.255466461,17715200.0,22500364.50644443,2807041428.970703,16219966.255466461,16618192.441604614,8040732.0,8040732.0,0.46553469568511235,0.46553469568511235,0.9155959997892466,0.9155959997892466,0.08953036719111296,0.0,71115200.0,33359166.0,33359166.0,553600.0,69383.0,69383.0,138400.0,194.0,194.0,0.0,0.0,0.022479350283268213,0.11197668200403302,0.0,0.4690862994127838,0.12533056358381503,0.0014017341040462427,13148000.0,6603784.0,0.0,6603784.0,0.0,59593848.8055567,88576000.0,884545011.2208569,7748401248.00766,59593848.8055567,80060300.63352013,2691224.0,2691224.0,0.5022652874961971,0.5022652874961971,0.6727990517245834,0.6727990517245834,0.3378733341919232,0.0,9688000.0,5086030.0,5086030.0,2768000.0,1159767.0,1159767.0,692000.0,357987.0,357987.0,0.0,0.0,0.23106091749416802,0.20468694858533618,0.0,0.5249824525185797,0.4189909682080925,0.5173222543352601,"[0.6960472285164352, 0.7153150799440556, 0.7276658484888704]","[0.27830859838173055, 0.29265651676173493, 0.31688777837135335]","[0.42978397009796, 0.4747094081796926, 0.5324747871590488]","[0.9065592508942059, 0.9182662476063705, 0.9214867846339613]","[0.08111111814773037, 0.09014531300892356, 0.0952715657784208]","[0.41611627169141857, 0.4678122803437408, 0.5383740983343683]","[0.6518109615577976, 0.6745606518416016, 0.6927090543110531]","[0.3193342437175602, 0.3391386882593276, 0.36522709268145187]","[0.4903655179003227, 0.5040163515585079, 0.5110382405120534]",0.575,0.325,5.0,1
longbench_v2,Governmental,mass_s50,9,0.3333333333333333,0.3333333333333333,0.0,"(0.0, 0.0)",256,5540,0.046209386281588445,0.0,1.0,0,0,61163200.0,30168796.0,30168796.0,30168796.0,0.0,57405157.74850631,76554240.0,697548547.8401151,7884331716.270325,57405157.74850631,69576054.8283329,6649236.0,6649236.0,0.49325077824574254,0.49325077824574254,0.7498625516823929,0.7498625516823929,0.2974437004631003,0.0,58172800.0,28789298.0,28789298.0,2392320.0,1076665.0,1076665.0,598080.0,302833.0,302833.0,0.49325077824574254,0.0,0.15898397110109896,0.10871301697752897,0.0,0.49489276775400187,0.450050578517924,0.50634196094168,51693600.0,25467877.0,25467877.0,25467877.0,0.0,11608044.730545044,12759040.0,19836402.361979607,2017626776.5463867,11608044.730545044,11829783.765083313,4817765.0,4817765.0,0.4926698275995481,0.4926698275995481,0.9097898220042452,0.9097898220042452,0.09915418244731433,0.0,51195200.0,25364855.0,25364855.0,398720.0,102437.0,102437.0,99680.0,585.0,585.0,0.4926698275995481,0.0,0.017378974792638714,0.09319848104987852,0.0,0.4954537730099697,0.2569146268057785,0.005868780096308186,9469600.0,4700919.0,4700919.0,4700919.0,0.0,45797113.01796126,63795200.0,677712145.4781355,5866704939.723938,45797113.01796126,57746271.06324959,1831471.0,1831471.0,0.49642212976260874,0.49642212976260874,0.7178770976180224,0.7178770976180224,0.3398799230403209,0.0,6977600.0,3424443.0,3424443.0,1993600.0,974228.0,974228.0,498400.0,302248.0,302248.0,0.49642212976260874,0.0,0.187304970362791,0.19340531807045705,0.0,0.4907766280669571,0.48867776886035313,0.6064365971107544,"[0.7322499547238428, 0.7572359579125015, 0.7659484858366243]","[0.28058177250679084, 0.29141744586553614, 0.3180597844638979]","[0.456243677110694, 0.4932139951583459, 0.5479962660791604]","[0.9006073396371022, 0.9107546150630367, 0.9184841800395783]","[0.08827975340915423, 0.0988798657726758, 0.10587915929237855]","[0.4478454420539133, 0.49168720368023283, 0.5589964193480074]","[0.6966414458313969, 0.7251475607712443, 0.7368696826078149]","[0.31924680536981703, 0.3326489664053582, 0.3648752890952896]","[0.4798401785278767, 0.4962789919714541, 0.5049577950837824]",0.325,0.325,3.0,0
longbench_v2,Knowledge graph reasoning,blasst_aggressive_s50,3,0.0,0.0,0.0,"(0.0, 0.0)",91,2070,0.04396135265700483,0.0,,0,0,22329920.0,11278810.0,11278810.0,11278810.0,0.0,21394826.02612126,27893760.0,325402683.1321113,2834299080.607727,21394826.02612126,25487490.14612961,1805339.0,1805339.0,0.5050985404336424,0.5050985404336424,0.7670111891018371,0.7670111891018371,0.33883458055480226,0.0,21240320.0,10836888.0,10836888.0,871680.0,342013.0,342013.0,217920.0,99909.0,99909.0,0.5050985404336424,0.0,0.14672328578177876,0.08084843116321061,0.0,0.510203612751597,0.39236072870778266,0.45846640969162994,18879520.0,9615933.0,9615933.0,9615933.0,0.0,4239143.907039642,4648960.0,15577091.054946983,724907797.5634766,4239143.907039642,4291769.410190582,1170742.0,1170742.0,0.5093314342737527,0.5093314342737527,0.911847791127401,0.911847791127401,0.14658913887196456,0.0,18697920.0,9590594.0,9590594.0,145280.0,24438.0,24438.0,36320.0,901.0,901.0,0.5093314342737527,0.0,0.011319844255691583,0.06201121638685729,0.0,0.512923041707313,0.16821310572687226,0.02480726872246696,3450400.0,1662877.0,1662877.0,1662877.0,0.0,17155682.119081616,23244800.0,309825592.0771644,2109391283.0442505,17155682.119081616,21195720.735939026,634597.0,634597.0,0.4819374565267795,0.4819374565267795,0.7380438686967242,0.7380438686967242,0.38324815312546756,0.0,2542400.0,1246294.0,1246294.0,726400.0,317575.0,317575.0,181600.0,99008.0,99008.0,0.4819374565267795,0.0,0.17380397408699622,0.18391983538140505,0.0,0.49020374449339205,0.43719025330396477,0.5451982378854625,"[0.7541921337411797, 0.7734474542006133, 0.7895365984141717]","[0.3180923850270781, 0.3479922016847077, 0.3481781704917303]","[0.43380160946586993, 0.5276803263938874, 0.5397424191630166]","[0.907637475889136, 0.9133291551673954, 0.9144807649562632]","[0.14576306466163944, 0.1460207657346825, 0.14846562865198276]","[0.42726335232524815, 0.5373619621850116, 0.548930747542029]","[0.7223071489664931, 0.74518321156004, 0.7658588424297355]","[0.3591689664618388, 0.39161789835945954, 0.3941654468275776]","[0.4695016995293611, 0.4749676628010705, 0.48935621198605145]",0.0,0.0,0.0,0
longbench_v2,Knowledge graph reasoning,blasst_original_s50,3,0.0,0.0,0.0,"(0.0, 0.0)",104,1909,0.05447878470403353,0.0,,0,0,13343360.0,6121696.0,6121696.0,6121696.0,0.0,15726925.172481537,16711680.0,30944357.41917654,1732499109.837494,15726925.172481537,16306369.977005005,941000.0,941000.0,0.45878219578876683,0.45878219578876683,0.9410738580730086,0.9410738580730086,0.13364546434701535,0.0,12690560.0,5998589.0,5998589.0,522240.0,105169.0,105169.0,130560.0,17938.0,17938.0,0.45878219578876683,0.0,0.034673043316020176,0.0705219674804547,0.0,0.47268118979777096,0.2013805912990196,0.13739276960784313,11276160.0,5640067.0,5640067.0,5640067.0,0.0,2528496.349182129,2785280.0,10138828.817583902,441550161.9033203,2528496.349182129,2561744.201019287,712592.0,712592.0,0.5001762124694932,0.5001762124694932,0.9078068808816812,0.9078068808816812,0.1515318310503937,0.0,11167360.0,5624786.0,5624786.0,87040.0,14755.0,14755.0,21760.0,526.0,526.0,0.5001762124694932,0.0,0.011936987246222356,0.06319456268800726,0.0,0.5036809057825663,0.16951976102941177,0.02417279411764706,2067200.0,481629.0,481629.0,481629.0,0.0,13198428.823299408,13926400.0,20805528.601592638,1290948947.9341736,13198428.823299408,13744625.775985718,228408.0,228408.0,0.2329861648606811,0.2329861648606811,0.9477272535112741,0.9477272535112741,0.12695062495931123,0.0,1523200.0,373803.0,373803.0,435200.0,90414.0,90414.0,108800.0,17412.0,17412.0,0.2329861648606811,0.0,0.03922025452997974,0.11049148606811146,0.0,0.24540638130252102,0.2077527573529412,0.16003676470588235,"[0.9385241815238449, 0.9411680310461065, 0.9447016093479937]","[0.13177841048774577, 0.13438139990209402, 0.13470708062636655]","[0.4092506172491244, 0.474677012934048, 0.494665438343663]","[0.9064596541682161, 0.9069033583227013, 0.9098904128034937]","[0.149348266159643, 0.14986646091343783, 0.15460337285409084]","[0.4430439173137353, 0.5155773838251517, 0.5436073686569223]","[0.9448705313717979, 0.9481318916294088, 0.951686033864618]","[0.12492126436999575, 0.12600765040315498, 0.12853056095737372]","[0.21898880879497054, 0.22135430038510912, 0.24560074729506695]",0.0,0.0,0.0,0
longbench_v2,Knowledge graph reasoning,dense,3,0.0,0.0,0.0,"(0.0, 0.0)",1602,1602,1.0,1.0,,0,0,10499520.0,0.0,0.0,0.0,0.0,13148160.0,13148160.0,0.0,1370361510.9103088,13148160.0,13148160.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9985920.0,0.0,0.0,410880.0,0.0,0.0,102720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8873120.0,0.0,0.0,0.0,0.0,2191360.0,2191360.0,0.0,351761368.65283203,2191360.0,2191360.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8787520.0,0.0,0.0,68480.0,0.0,0.0,17120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626400.0,0.0,0.0,0.0,0.0,10956800.0,10956800.0,0.0,1018600142.2574768,10956800.0,10956800.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1198400.0,0.0,0.0,342400.0,0.0,0.0,85600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0
longbench_v2,Knowledge graph reasoning,full_centered_s50,3,0.0,0.0,0.0,"(0.0, 0.0)",64,1710,0.03742690058479532,0.0,,0,0,19332160.0,9616922.0,0.0,9616922.0,0.0,17764047.82653696,24207360.0,176324657.47884446,2427695774.0405273,17764047.82653696,22399314.470623016,2606055.0,2606055.0,0.4974571905053548,0.4974571905053548,0.7338283822166879,0.7338283822166879,0.2695003870654393,0.0,18386560.0,9263684.0,9263684.0,756480.0,273934.0,273934.0,189120.0,79304.0,79304.0,0.0,0.0,0.1914817082113066,0.13480412949199674,0.0,0.50382910125657,0.3621166455160745,0.419331641285956,16337760.0,8149157.0,0.0,8149157.0,0.0,3629799.283100128,4034560.0,8304899.211819544,617006150.699707,3629799.283100128,3732723.484970093,2010601.0,2010601.0,0.4987927965645229,0.4987927965645229,0.8996766148229617,0.8996766148229617,0.116017215116127,0.0,16180160.0,8133705.0,8133705.0,126080.0,15396.0,15396.0,31520.0,56.0,56.0,0.0,0.0,0.02551063855041556,0.12306466737178169,0.0,0.5026962032513893,0.12211294416243655,0.0017766497461928934,2994400.0,1467765.0,0.0,1467765.0,0.0,14134248.543436833,20172800.0,168019758.26702493,1810689623.3408203,14134248.543436833,18666590.985652924,595454.0,595454.0,0.4901699839700775,0.4901699839700775,0.7006587356954331,0.7006587356954331,0.30461982998311593,0.0,2206400.0,1129979.0,1129979.0,630400.0,258538.0,258538.0,157600.0,79248.0,79248.0,0.0,0.0,0.22467592214348484,0.1988558642799893,0.0,0.5121369651921682,0.410117385786802,0.5028426395939086,"[0.7322818365407586, 0.7351925680406893, 0.735204287015167]","[0.268620655876176, 0.26891670833678516, 0.27235287029244526]","[0.46507009204049193, 0.5120435207985226, 0.5675116679780263]","[0.8933081806118687, 0.894410331446803, 0.9061324853450513]","[0.11090365630166896, 0.11538003039008199, 0.12714186831096538]","[0.4603926817070631, 0.5178463228792843, 0.5800729104685309]","[0.6975117067799, 0.7033490153594666, 0.7035835082958266]","[0.30300474265411076, 0.3057098025066389, 0.30767205887443183]","[0.48286541627375457, 0.4931179775280899, 0.5017675583539152]",0.0,0.0,0.0,0
longbench_v2,Knowledge graph reasoning,jl_gaussian_r1_s50,3,0.0,0.0,0.0,"(0.0, 0.0)",99,1743,0.05679862306368331,0.0,,0,0,23535360.0,11490685.0,0.0,11490685.0,0.0,20792152.262173783,29491200.0,388371803.906204,2896661279.3707275,20792152.262173783,27038813.14535141,3034869.0,3034869.0,0.4882306877821287,0.4882306877821287,0.7050290344975376,0.7050290344975376,0.36616344810609974,0.0,22383360.0,11029156.0,11029156.0,921600.0,353869.0,353869.0,230400.0,107660.0,107660.0,0.0,0.0,0.2118144016919497,0.12894933410833742,0.0,0.492739070452336,0.38397243923611113,0.46727430555555555,19887360.0,9637512.0,0.0,9637512.0,0.0,4486892.231208801,4915200.0,7913802.211187469,753256910.0305176,4486892.231208801,4597440.20690918,2288621.0,2288621.0,0.4846048947673296,0.4846048947673296,0.9128605613624677,0.9128605613624677,0.1024993316816696,0.0,19695360.0,9618345.0,9618345.0,153600.0,19114.0,19114.0,38400.0,53.0,53.0,0.0,0.0,0.022491043233312667,0.11507917591877453,0.0,0.48835588686878534,0.12444010416666666,0.0013802083333333333,3648000.0,1853173.0,0.0,1853173.0,0.0,16305260.030964982,24576000.0,380458001.69501656,2143404369.34021,16305260.030964982,22441372.93844223,746248.0,746248.0,0.5079969846491228,0.5079969846491228,0.6634627291245516,0.6634627291245516,0.4213095517787951,0.0,2688000.0,1410811.0,1410811.0,768000.0,334755.0,334755.0,192000.0,107607.0,107607.0,0.0,0.0,0.2496790733836771,0.20456359649122807,0.0,0.5248552827380952,0.43587890625,0.560453125,"[0.6947736730991603, 0.7054306181114601, 0.7175038712268254]","[0.3640137927501858, 0.36428494790703503, 0.3706668269145238]","[0.4619076967289197, 0.4888054486863306, 0.5233425960636187]","[0.9069859825370856, 0.9075161748379469, 0.9183148393740859]","[0.09687401130300827, 0.1032321359542777, 0.11108765396715099]","[0.4539849635661386, 0.486784769628722, 0.5241663301365155]","[0.6500654398441751, 0.6650135067661628, 0.6796074489647733]","[0.41873228117828304, 0.4206962659132417, 0.42517372076059634]","[0.501155207041172, 0.506366146848603, 0.5201828784925276]",0.0,0.0,0.0,0
longbench_v2,Knowledge graph reasoning,jl_gaussian_r2_s50,3,0.0,0.0,0.0,"(0.0, 0.0)",47,1818,0.02585258525852585,0.0,,0,0,19925440.0,9968148.0,0.0,9968148.0,0.0,17616991.55907771,24944640.0,243673254.11086226,2498684266.9022827,17616991.55907771,22869697.47922516,2753189.0,2753189.0,0.5002724155652272,0.5002724155652272,0.7062435681203542,0.7062435681203542,0.3122829263512943,0.0,18951040.0,9577604.0,9577604.0,779520.0,300772.0,300772.0,194880.0,89772.0,89772.0,0.0,0.0,0.21057453305188806,0.1381745647774905,0.0,0.5053867228394854,0.3858425697865353,0.4606527093596059,16839840.0,8387564.0,0.0,8387564.0,0.0,3779521.0389709473,4157440.0,7753506.596450418,654323963.7114258,3779521.0389709473,3878566.924064636,2128090.0,2128090.0,0.49807860407224774,0.49807860407224774,0.9090981563103611,0.9090981563103611,0.1088560740827583,0.0,16677440.0,8370846.0,8370846.0,129920.0,16655.0,16655.0,32480.0,63.0,63.0,0.0,0.0,0.023823767773843752,0.1263723408298416,0.0,0.5019263148300939,0.1281942733990148,0.001939655172413793,3085600.0,1580584.0,0.0,1580584.0,0.0,13837470.520106765,20787200.0,235919747.5144118,1844360303.190857,13837470.520106765,18991130.555160522,625099.0,625099.0,0.512245268343272,0.512245268343272,0.6656726504823528,0.6656726504823528,0.35765085226827975,0.0,2273600.0,1206758.0,1206758.0,649600.0,284117.0,284117.0,162400.0,89709.0,89709.0,0.0,0.0,0.24792468610749682,0.20258588281047446,0.0,0.5307697044334976,0.4373722290640394,0.5523953201970443,"[0.7039496361313528, 0.7096018242147566, 0.713343871043995]","[0.3096079676849772, 0.315617559872817, 0.31906436626286855]","[0.4890042276510219, 0.5166351877289377, 0.5354720250385718]","[0.8932969685864799, 0.9048697490902508, 0.9155027941132293]","[0.10301311562448809, 0.11837725782240854, 0.12317969553251232]","[0.48544479763228915, 0.5144631379230233, 0.5381363911112023]","[0.662217643560166, 0.6734414343656004, 0.6756173344599324]","[0.3558785483099108, 0.3605491323441275, 0.36217853357594104]","[0.5066034940291907, 0.519125386996904, 0.526580866873065]",0.0,0.0,0.0,0
